system,namaste_code,name,icd11_term,icd11_code
Ayurveda,EK-4.12,upēkṣyamāṇa-udaraḥ,,
Ayurveda,EK-4.13,udara-upadravaḥ,,
Ayurveda,EK-4.14,udara-ariṣṭaḥ,,
Ayurveda,EL,ārtavavahasrōtōvikāraḥ,,
Ayurveda,EL-1,ārtavavaha-srōtōduṣṭiḥ,,
Ayurveda,EL-2,yōnirōgaḥ/yōni-vyāpadaḥ,,
Ayurveda,EL-2.1,vātaja-yōnirōgaḥ,,
Ayurveda,EL-2.2,pittaja-yōnirōgaḥ,,
Ayurveda,EL-2.3,kaphaja-yōnirōgaḥ,,
Ayurveda,EL-2.4,sānnipātaja-yōnirōgaḥ,,
Ayurveda,EL-2.5,acaraṇā,Other specified female Reproductive System disorders (TM2),SM9Y
Ayurveda,EL-2.6,atyānandā,Other specified female Reproductive System disorders (TM2),SM9Y
Ayurveda,EL-2.7,,,
Ayurveda,EL-2.8,antarmukhī,Female infertility disorder (TM2),SM94
Ayurveda,SM90,arajaskā,Amenorrhoea disorder (TM2),SM90
Ayurveda,SM96,udāvartinī,Dysmenorrhoea disorder (TM2),SM96
Ayurveda,EL-2.11,,,
Ayurveda,SN12,jātaghnī,Recurrent pregnancy loss disorder (TM2),SN12
Ayurveda,SM97,lohitakṣayā,Hypomenorrhoea disorder (TM2),SM97
Ayurveda,SM9B,viplutā,Vaginismus disorder (TM2),SM9B
Ayurveda,SM91,karṇinī,Endocervicitis disorder (TM2),SM91
Ayurveda,EL-2.16,,,
Ayurveda,EL-2.17,"prasraṃsiṇī,",Uterine prolapse disorder (TM2),SM9A
Ayurveda,EL-2.18,,,
Ayurveda,EL-2.19,"phalinī,",Uterine prolapse disorder (TM2),SM9A
Ayurveda,SM9A,mahāyoniḥ,Uterine prolapse disorder (TM2),SM9A
Ayurveda,EL-2.21,,,
Ayurveda,EL-2.22,vāminī,Female infertility disorder (TM2),SM94
Ayurveda,EL-2.23,,,
Ayurveda,SM94,vandhyā,Female infertility disorder (TM2),SM94
Ayurveda,EL-2.25,"ṣaṇḍhī, khaṇḍitā",,
Ayurveda,EL-2.26,"sūcīmukhi,",Other specified female Reproductive System disorders (TM2),SM9Y
Ayurveda,SM92,yonikandaḥ,Bartholin's cyst disorder (TM2),SM92
Ayurveda,EL-2.27.1,,,
Ayurveda,EL-2.27.2,,,
Ayurveda,EL-2.27.3,,,
Ayurveda,EL-2.27.4,,,
Ayurveda,SM99,yoni-arśaḥ,Uterine polyps disorder (TM2),SM99
Ayurveda,EL-3,,,
Ayurveda,EL-3.1,,,
Ayurveda,EL-3.2,,,
Ayurveda,EL-3.3,,,
Ayurveda,EL-3.4,,,
Ayurveda,EL-3.5,,,
Ayurveda,EL-3.6,,,
Ayurveda,EL-3.7,,,
Ayurveda,EL-3.8,,,
Ayurveda,SM98,asṛgdaraḥ,Dysfunctional uterine bleeding disorder (TM2),SM98
Ayurveda,EL-4.1,,,
Ayurveda,EL-4.2,,,
Ayurveda,EL-4.3,,,
Ayurveda,EL-4.4,,,
Ayurveda,EL-4.5,,,
Ayurveda,SM93,śvetapradaraḥ,Leucorrhoea disorder (TM2),SM93
Ayurveda,EL-6,garbhiṇīrōgaḥ,,
Ayurveda,EL-6.1,kikkisa-garbhiṇīrōgaḥ,,
Ayurveda,EL-7,garbha-vyāpat,,
Ayurveda,EL-7.1,garbhasrāvaḥ,,
Ayurveda,EL-7.2,garbhapātaḥ,,
Ayurveda,EL-7.3,upaviṣṭakaḥ,,
Ayurveda,EL-7.4,nāgōdaraḥ/upaśuṣka,,
Ayurveda,EL-7.5,līnagarbhaḥ,,
Ayurveda,EL-7.6,mr̥tagarbhaḥ,,
Ayurveda,EL-7.7,aparāpātanam,,
Ayurveda,EL-8,mūḍhagarbhaḥ,,
Ayurveda,EL-8.1,kīlakaḥ,,
Ayurveda,EL-8.2,pratikhuraḥ,,
Ayurveda,EL-8.3,bījakaḥ,,
Ayurveda,EL-8.4,parighaḥ,,
Ayurveda,EL-8.5,asādhya-mūḍhagarbhaḥ,,
Ayurveda,EL-8.6,mūḍhagarbha-upadravaḥ,,
Ayurveda,EL-9,sūtikārogaḥ,Other specified pregnancy and childbirth related disorders (TM2),SN1Y
Ayurveda,SM9C,makkallaḥ,Metritis disorder (TM2),SM9C
Ayurveda,EM,,,
Ayurveda,SR5E,manovahasrotoduṣṭiḥ,Derangement of mind related channels pattern (TM2),SR5E
Ayurveda,SQ03,unmādaḥ,Insanity disorder (TM2),SQ03
Ayurveda,EM-2.1,,,
Ayurveda,EM-2.2,,,
Ayurveda,SQ41,pittaja-unmādaḥ,Lycanthropy disorder (TM2),SQ41
Ayurveda,SQ04,kaphaja-unmādaḥ,Depressive disorder (TM2),SQ04
Ayurveda,EM-2.5,sannipātaja-unmādaḥ,,
Ayurveda,EM-2.6,śōkaja-unmādaḥ,,
Ayurveda,EM-2.7,viṣaja-unmādaḥ,,
Ayurveda,EM-2.8,āgantuja-unmādaḥ,,
Ayurveda,EM-2.8.1,āgantukōnmāda pūrvarupa,,
Ayurveda,EM-2.8.2,dēvōnmādaḥ/dēvaśatrujuṣṭōnmādaḥ,,
Ayurveda,EM-2.8.3,guruśāpōnmādaḥ,,
Ayurveda,EM-2.8.4,siddhōnmādaḥ,,
Ayurveda,EM-2.8.5,pitr̥-unmādaḥ,,
Ayurveda,EM-2.8.6,gandharvōnmādaḥ,,
Ayurveda,EM-2.8.7,yakṣōnmādaḥ,,
Ayurveda,EM-2.8.8,rākṣasōnmādaḥ,,
Ayurveda,EM-2.8.9,brahmarākṣasōnmādaḥ,,
Ayurveda,EM-2.8.10,piśācōnmādaḥ,,
Ayurveda,EM-2.8.11,bhujaṁgōnmādaḥ,,
Ayurveda,EM-2.8.12,kinnarōnmādaḥ,,
Ayurveda,EM-2.8.13,prētōnmādaḥ,,
Ayurveda,EM-2.8.14,adbhutōnmādaḥ,,
Ayurveda,EM-2.8.15,jalādhidēvatōnmādaḥ,,
Ayurveda,EM-2.8.16,kūṣmāṇḍōnmādaḥ,,
Ayurveda,EM-2.8.17,kr̥tyōnmādaḥ,,
Ayurveda,EM-2.8.18,vētālōnmādaḥ,,
Ayurveda,EM-2.8.19,guhyakōnmādaḥ,,
Ayurveda,EM-2.8.20,bhūtōnmādaḥ,,
Ayurveda,EM-2.8.21,ādhijōnmādaḥ,,
Ayurveda,EM-2.8.22,hiṁsārthakōnmādaḥ,,
Ayurveda,EM-2.8.23,kāmajōnmādaḥ,,
Ayurveda,EM-2.9,asādhya-unmādaḥ,,
Ayurveda,SK31,apasmāraḥ,Epilepsy disorder (TM2),SK31
Ayurveda,EM-3.1,,,
Ayurveda,EM-3.2,,,
Ayurveda,EM-3.3,,,
Ayurveda,EM-3.4,,,
Ayurveda,EM-3.5,,,
Ayurveda,EM-3.6,,,
Ayurveda,EM-3.7,,,
Ayurveda,EM-4,"atattvābhiniveśaḥ,",Other specified mental disorders (TM2),SQ0Y
Ayurveda,SQ20,madātyayaḥ,Alcoholism disorder (TM2),SQ20
Ayurveda,EM-5.1,vātajamadātyayaḥ,,
Ayurveda,EM-5.2,pittajamadātyayaḥ,,
Ayurveda,EM-5.3,kaphajamadātyayaḥ,,
Ayurveda,EM-5.4,sannipātajamadātyayaḥ,,
Ayurveda,EM-5.5,dhvaṁsaka-madātyayaḥ,,
Ayurveda,EM-5.6,vikṣaya-madātyayaḥ/vikṣēpaka-madātyayaḥ,,
Ayurveda,EM-5.7,paramadaḥ,,
Ayurveda,EM-5.8,pānājīrṇam,,
Ayurveda,EM-5.9,pānavibhramaḥ,,
Ayurveda,EM-5.10,asādhya-madātyayaḥ,,
Ayurveda,EM-5.11,madātyaya-upadravaḥ,,
Ayurveda,EM-5.12,madātyaya-ariṣṭaḥ,,
Ayurveda,EM-6,madaḥ,Other specified behavioural disorders (TM2),SQ2Y
Ayurveda,EM-6.1,,,
Ayurveda,EM-6.2,,,
Ayurveda,EM-6.3,,,
Ayurveda,EM-6.4,,,
Ayurveda,EM-6.5,,,
Ayurveda,EM-6.6,,,
Ayurveda,EM-6.6.1,,,
Ayurveda,EM-6.6.2,,,
Ayurveda,EM-6.6.3,,,
Ayurveda,EM-6.6.4,,,
Ayurveda,EM-6.7,,,
Ayurveda,SP98,mūrcchā,Syncope disorder (TM2),SP98
Ayurveda,EM-7.1,,,
Ayurveda,EM-7.2,vataja mūrcchā,Syncope disorder (TM2),SP98
Ayurveda,EM-7.3,pittaja mūrcchā,Syncope disorder (TM2),SP98
Ayurveda,EM-7.4,kaphaja mūrcchā,Syncope disorder (TM2),SP98
Ayurveda,EM-7.5,sannipataja mūrcchā,Syncope disorder (TM2),SP98
Ayurveda,EM-7.6,raktaka mūrcchā,Syncope disorder (TM2),SP98
Ayurveda,EM-7.7,madyaja mūrcchā,Syncope disorder (TM2),SP98
Ayurveda,EM-7.8,vishaja mūrcchā,Syncope disorder (TM2),SP98
Ayurveda,EM-7.9,glanija mūrcchā,Syncope disorder (TM2),SP98
Ayurveda,EM-7.10,,,
Ayurveda,EM-8,,,
Ayurveda,EM-8.1,,,
Ayurveda,EM-8.2,,,
Ayurveda,EM-8.3,,,
Ayurveda,EM-8.4,,,
Ayurveda,EM-8.5,,,
Ayurveda,EM-8.6,,,
Ayurveda,EM-8.7,,,
Ayurveda,EM-8.8,,,
Ayurveda,EM-8.9,,,
Ayurveda,EM-8.10,,,
Ayurveda,EM-8.11,,,
Ayurveda,EM-8.12,,,
Ayurveda,EM-8.13,,,
Ayurveda,EM-8.14,,,
Ayurveda,EM-8.15,,,
Ayurveda,EM-8.16,,,
Ayurveda,SQ10,mana-santāpaḥ,Anxiety ephemeral fever disorder (TM2),SQ10
Ayurveda,EM-10,saṁnyāsaḥ,,
Ayurveda,SK10 (EM-11),bhramaḥ,Vertigo and giddiness disorder (TM2),SK10
Ayurveda,SK00,śiraḥśūla śiroruk,,
Ayurveda,F-1,,,
Ayurveda,F-2,,,
Ayurveda,F-3,,,
Ayurveda,F-4,,,
Ayurveda,F-5,,,
Ayurveda,F-6,kṛmija-śirorogaḥ,Cephalalgia disorder (TM2),SK00
Ayurveda,F-7,anantavātaḥ,Cephalalgia disorder (TM2),SK00
Ayurveda,SK01,ardhāvabhedakaḥ,Migraine disorder (TM2),SK01
Ayurveda,F-9,sūryāvartaḥ,Cephalalgia disorder (TM2),SK00
Ayurveda,F-10,śaṅkhakaḥ,Cephalalgia disorder (TM2),SK00
Ayurveda,F-11,śiraḥkampaḥ,Tremor disorder (TM2),SK52
Ayurveda,F-12,kṣayajaśirorogaḥ,Cephalalgia disorder (TM2),SK00
Ayurveda,SK50,kapāla-rogaḥ,Scalp affliction disorder (TM2),SK50
Ayurveda,FA-1,,,
Ayurveda,SN73,akālapalitaḥ,Premature greying of hair disorder (TM2),SN73
Ayurveda,FA-2.1,,,
Ayurveda,FA-2.3,,,
Ayurveda,FA-2.5,,,
Ayurveda,FA-2.7,,,
Ayurveda,FA-2.9,,,
Ayurveda,SN71,khālityam,Baldness disorder (TM2),SN71
Ayurveda,FA-3.1,vātaja-khālityam/vātajakhalati,,
Ayurveda,FA-3.2,pittaja khalityam,,
Ayurveda,FA-3.3,kaphaja khalityam/kaphaja khalati,,
Ayurveda,FA-3.4,sānnipātaja-khalityam/asādhya-khalityam,,
Ayurveda,SN91,dāruṇakaḥ,Dandruff disorder (TM2),SN91
Ayurveda,FA-5,,,
Ayurveda,FA-6,kapālarbudaḥ,Scalp affliction disorder (TM2),SK50
Ayurveda,FA-7,kapālavidradhiḥ,Other specified disorders affecting the whole body (TM2),SP9Y
Ayurveda,G,,,
Ayurveda,GA,,,
Ayurveda,SM1M,vātaja-oṣṭhaprakopaḥ,Dry chapped lip disorder (TM2),SM1M
Ayurveda,SM1K,pittaja-ōṣṭhaprakōpaḥ,Lip chapping and bleeding disorder (TM2),SM1K
Ayurveda,SM1L,kaphaja-ōṣṭhaprakōpaḥ,Itchy swollen lip diorder (TM2),SM1L
Ayurveda,GA-4,,,
Ayurveda,GA-5,,,
Ayurveda,GA-6,,,
Ayurveda,GA-7,,,
Ayurveda,GA-8,kṣataja-ōṣṭhaprakōpaḥ,Lip chapping and bleeding disorder (TM2),SM1K
Ayurveda,GA-9,,,
Ayurveda,GA-10,jalārbudaḥ,Other specified oral cavity disorders (TM2),SM1Y
Ayurveda,GB,,,
Ayurveda,GB-1,śītādaḥ,Other specified oral cavity disorders (TM2),SM1Y
Ayurveda,GB-2,dantapuppuṭaḥ,Other specified oral cavity disorders (TM2),SM1Y
Ayurveda,SM13,dantaveṣṭakaḥ,Pyorrhoea disorder (TM2),SM13
Ayurveda,GB-4,śauṣiraḥ,Dental abscess disorder (TM2),SM11
Ayurveda,GB-5,mahāśauṣiraḥ,Dental abscess disorder (TM2),SM11
Ayurveda,SM1B,paridaraḥ,Bleeding gum disorder (TM2),SM1B
Ayurveda,SM14,upakuśaḥ,Gingivitis disorder (TM2),SM14
Ayurveda,GB-8,,,
Ayurveda,GB-9,"vardhanaḥ, adhidantaḥ",,
Ayurveda,GB-10,adhimāṃsaḥ,Other specified oral cavity disorders (TM2),SM1Y
Ayurveda,GB-11,karālaḥ,Other specified oral cavity disorders (TM2),SM1Y
Ayurveda,GB-12,dantanāḍī,Dental caries disorder (TM2),SM1E
Ayurveda,GB-12.1,,,
Ayurveda,GB-12.2,,,
Ayurveda,GB-12.3,,,
Ayurveda,GB-12.4,,,
Ayurveda,GB-12.5,,,
Ayurveda,GC,,,
Ayurveda,SM1A,dālanaḥ,Odontalgia disorder (TM2),SM1A
Ayurveda,SM1E,kṛmidantakaḥ,Dental caries disorder (TM2),SM1E
Ayurveda,SM1J,dantaharṣaḥ,Sensitive teeth disorder (TM2),SM1J
Ayurveda,GC-4,,,
Ayurveda,SM1F,dantaśarkarā,Dental plaque disorder (TM2),SM1F
Ayurveda,GC-6,kapālikā,Dental caries disorder (TM2),SM1E
Ayurveda,SM1G,śyāvadantakaḥ,Discolouration of teeth disorder (TM2),SM1G
Ayurveda,GC-8,,,
Ayurveda,SM1H,dantacālaḥ,Odontoseisis disorder (TM2),SM1H
Ayurveda,SM11,dantavidradhiḥ,Dental abscess disorder (TM2),SM11
Ayurveda,GC-11,śītadantaḥ,,
Ayurveda,GD,jihvāgatarōgaḥ,,
Ayurveda,GD-1,vātajajihvāgatarōgaḥ,,
Ayurveda,GD-2,pittajajihvāgatarōgaḥ,,
Ayurveda,GD-3,kaphajajihvāgatarōgaḥ,,
Ayurveda,GD-4,alāsaḥ,Other specified oral cavity disorders (TM2),SM1Y
Ayurveda,SM1C,upajihvikā,Ranula disorder (TM2),SM1C
Ayurveda,GD-6,adhijihvā,Other specified disorders affecting the whole body (TM2),SP9Y
Ayurveda,GE,,,
Ayurveda,SM18,galaśuṇḍikā,Uvulitis disorder (TM2),SM18
Ayurveda,SM19,galagrahaḥ,Ludwig’s angina disorder (TM2),SM19
Ayurveda,SL06,tuṇḍikerī,Tonsillitis disorder (TM2),SL06
Ayurveda,SM17,adhruṣaḥ,Palatitis disorder (TM2),SM17
Ayurveda,GE-5,"kacchapaḥ, kacchapī",,
Ayurveda,GE-6,tālu-arbudaḥ,Other specified oral cavity disorders (TM2),SM1Y
Ayurveda,GE-7,"māṃsasaṅghātaḥ, tālusaṃhatiḥ",,
Ayurveda,GE-8,tālupuppuṭaḥ,Other specified oral cavity disorders (TM2),SM1Y
Ayurveda,GE-9,,,
Ayurveda,GE-10,"tālupākaḥ, tāluśothaḥ",,
Ayurveda,GE-11,"tālupiḍakā,",Other specified oral cavity disorders (TM2),SM1Y
Ayurveda,GE-12,tāluvidradhiḥ,Other specified disorders affecting the whole body (TM2),SP9Y
Ayurveda,GF,,,
Ayurveda,SL04,rohiṇī,Severe throat inflammation disorder (TM2),SL04
Ayurveda,GF-1.1,,,
Ayurveda,GF-1.2,,,
Ayurveda,GF-1.3,,,
Ayurveda,GF-1.4,,,
Ayurveda,GF-1.5,,,
Ayurveda,GF-1.6,,,
Ayurveda,SK9A,kaṇṭhaśālūkaḥ,Adenoiditis disorder (TM2),SK9A
Ayurveda,GF-3,valayaḥ,Throat tumour disorder (TM2),SL00
Ayurveda,SL05,balāsaḥ,Pharyngitis disorder (TM2),SL05
Ayurveda,GF-5,,,
Ayurveda,GF-6,,,
Ayurveda,SL01,śataghnī,Retropharyngeal abscess disorder (TM2),SL01
Ayurveda,GF-8,,,
Ayurveda,GF-9,galavidradhiḥ,Other specified neck and throat disorders (TM2),SL0Y
Ayurveda,GF-10,galaughaḥ,Pharyngitis disorder (TM2),SL05
Ayurveda,GF-11,svaraghnam,Indistinct- abnormal voice disorder (TM2),SL03
Ayurveda,GF-12,māṃsatānaḥ,Throat tumour disorder (TM2),SL00
Ayurveda,GF-13,kaṇṭhagata-vidārī,Other specified neck and throat disorders (TM2),SL0Y
Ayurveda,SM00,apacī,Lymphadenopathy disorder (TM2),SM00
Ayurveda,GF-14.1,,,
Ayurveda,SL00,galārbudaḥ,Throat tumour disorder (TM2),SL00
Ayurveda,GF-16,gaṇḍālajī,"Other specified eye, ear, nose, throat and neck disorders (TM2)",SL2Y
Ayurveda,SL08,gaṇḍamālā,Lymphadenopathy in throat region disorder (TM2),SL08
Ayurveda,GF-18,asādhya gaṇḍamālā,Lymphadenopathy in throat region disorder (TM2),SL08
Ayurveda,GF-19,galagaṇḍaḥ,Other specified neck and throat disorders (TM2),SL0Y
Ayurveda,GF-19.1,vātaja-galagaṇḍaḥ,,
Ayurveda,GF-19.2,kaphaja-galagaṇḍaḥ,,
Ayurveda,GF-19.3,mēdaja-galagaṇḍaḥ,,
Ayurveda,GF-19.4,asādhya-galagaṇḍaḥ,,
Ayurveda,GF-20,viḍālikā,,
Ayurveda,GG,sarvasara mukharogaḥ,Other specified oral cavity disorders (TM2),SM1Y
Ayurveda,GG-1,,,
Ayurveda,GG-2,,,
Ayurveda,GG-3,,,
Ayurveda,GG-4,,,
Ayurveda,GG-5,,,
Ayurveda,GG-6,,,
Ayurveda,GG-7,,,
Ayurveda,GG-8,,,
Ayurveda,H,,,
Ayurveda,H-1,,,
Ayurveda,H-2,,,
Ayurveda,H-3,,,
Ayurveda,H-4,,,
Ayurveda,H-5,,,
Ayurveda,H-6,,,
Ayurveda,H-7,,,
Ayurveda,H-8,,,
Ayurveda,H-9,,,
Ayurveda,H-10,,,
Ayurveda,H-11,,,
Ayurveda,H-12,,,
Ayurveda,H-13,,,
Ayurveda,H-14,,,
Ayurveda,HA,,,
Ayurveda,SK68,pūyālasaḥ,Tear sac swelling disorder (TM2),SK68
Ayurveda,HA-2,upanāhaḥ,Other specified eye disorders (TM2),SK7Y
Ayurveda,SK6D,srāvaḥ,Lacrimation disorder (TM2),SK6D
Ayurveda,HA-3.1,,,
Ayurveda,HA-3.2,,,
Ayurveda,HA-3.3,,,
Ayurveda,HA-3.4,,,
Ayurveda,HA-3.5,,,
Ayurveda,HA-4,parvaṇikā,Conjunctivitis disorder (TM2),SK66
Ayurveda,HA-5,alajī,Other specified eye disorders (TM2),SK7Y
Ayurveda,HA-6,kṛmigranthiḥ,Blepharitis disorder (TM2),SK62
Ayurveda,HB,,,
Ayurveda,HB-1,utsaṅginī,Other specified eye disorders (TM2),SK7Y
Ayurveda,SK69,kumbhīkā,Eyelid cyst disorder (TM2),SK69
Ayurveda,SK6U,pothakī,Trachoma disorder (TM2),SK6U
Ayurveda,HB-4,,,
Ayurveda,HB-5,arśovartma,Trachoma disorder (TM2),SK6U
Ayurveda,HB-6,,,
Ayurveda,SK6P,añjananāmikā,Stye disorder (TM2),SK6P
Ayurveda,HB-8,bahalavartma,Other specified eye disorders (TM2),SK7Y
Ayurveda,SK62,vartmāvabandhakaḥ,Blepharitis disorder (TM2),SK62
Ayurveda,HB-10,vartmakardamaḥ,Other specified eye disorders (TM2),SK7Y
Ayurveda,HB-11,kliṣṭavartma,Other specified eye disorders (TM2),SK7Y
Ayurveda,SK6K,śyāvavartma,Eyelid haematoma disorder (TM2),SK6K
Ayurveda,HB-13,praklinnavartma kaphotkliṣṭa-vartma,,
Ayurveda,HB-14,apariklinnavartma,Conjunctivitis disorder (TM2),SK66
Ayurveda,HB-15,vātahata-vartma,Other specified eye disorders (TM2),SK7Y
Ayurveda,SK6F,vartmārbudaḥ,Eyelid tumour disorder (TM2),SK6F
Ayurveda,SK6J,nimeṣaḥ,Excessive blinking disorder (TM2),SK6J
Ayurveda,SK6H,vartmagata-raktārśaḥ,Eyelid wart disorder (TM2),SK6H
Ayurveda,SK6N,lagaṇaḥ,Chalazion disorder (TM2),SK6N
Ayurveda,HB-20,,,
Ayurveda,HB-21,kuñcanaḥ,Other specified eye disorders (TM2),SK7Y
Ayurveda,HB-22,,,
Ayurveda,HB-23,pittottkliṣṭaḥ,Other specified eye disorders (TM2),SK7Y
Ayurveda,HB-24,utkliṣṭavartma,Other specified eye disorders (TM2),SK7Y
Ayurveda,SK6M,śliṣṭa-vartma,Sticky eyelids disorder (TM2),SK6M
Ayurveda,HB-26,sikatā-vartma,Other specified eye disorders (TM2),SK7Y
Ayurveda,HC,,,
Ayurveda,SK6E,pakṣmakopaḥ,Trichiasis disorder (TM2),SK6E
Ayurveda,SK6Q,pakṣmaśātaḥ,Ptilosis disorder (TM2),SK6Q
Ayurveda,HD,,,
Ayurveda,SK6C,prastāri-arma,Pterygium disorder (TM2),SK6C
Ayurveda,HD-2,śuklārma,Pterygium disorder (TM2),SK6C
Ayurveda,HD-3,lohitārma,Pterygium disorder (TM2),SK6C
Ayurveda,HD-4,adhimāṃsajārma,Other specified eye disorders (TM2),SK7Y
Ayurveda,HD-5,snāyvarma,Conjunctivitis disorder (TM2),SK66
Ayurveda,HD-6,,,
Ayurveda,HD-7,,,
Ayurveda,HD-8,piṣṭakaḥ,Other specified eye disorders (TM2),SK7Y
Ayurveda,HD-9,,,
Ayurveda,SK6T,sirājapiḍakā,Phlyctenular nodule disorder (TM2),SK6T
Ayurveda,HD-11,,,
Ayurveda,SK67,kṛṣṇagatarogaḥ,Corneal disorder (TM2),SK67
Ayurveda,HE-1,savraṇaśukraḥ,Corneal disorder (TM2),SK67
Ayurveda,HE-1.1,,,
Ayurveda,SK6V,avraṇaśukraḥ,Corneal opacity disorder (TM2),SK6V
Ayurveda,HE-2.1,,,
Ayurveda,HE-3,pākātyayaḥ,Corneal disorder (TM2),SK67
Ayurveda,SK61,ajakājājta ajakā,,
Ayurveda,HE-5,sirāśukraḥ,Other specified eye disorders (TM2),SK7Y
Ayurveda,HF,sarvagatākṣirōgaḥ,,
Ayurveda,SK66,abhiṣyandaḥ,Conjunctivitis disorder (TM2),SK66
Ayurveda,HF-1.1,,,
Ayurveda,HF-1.2,,,
Ayurveda,HF-1.3,,,
Ayurveda,HF-1.4,,,
Ayurveda,HF-2,,,
Ayurveda,HF-2.1,,,
Ayurveda,HF-2.2,,,
Ayurveda,HF-2.3,,,
Ayurveda,HF-2.4,,,
Ayurveda,SK6W,saśophapākaḥ,Panopthalmitis disorder (TM2),SK6W
Ayurveda,SK6R,aśophapākaḥ,Non-inflammatory swelling of eye disorder (TM2),SK6R
Ayurveda,SK6X,hatādhimanthaḥ,Phthisis bulbi disorder (TM2),SK6X
Ayurveda,HF-6,vātaparyāyaḥ,Other specified eye disorders (TM2),SK7Y
Ayurveda,SK6A,śuṣkākṣipākaḥ,Dry eye disorder (TM2),SK6A
Ayurveda,HF-8,anyatovātaḥ,Other specified eye disorders (TM2),SK7Y
Ayurveda,HF-9,amlādhyuṣitaḥ,Other specified eye disorders (TM2),SK7Y
Ayurveda,HF-10,sirotpātaḥ,Ocular hyperemia disorder (TM2),SK60
Ayurveda,SK60 (HF-11),sirāpraharṣaḥ,Ocular hyperemia disorder (TM2),SK60
Ayurveda,HF-12,,,
Ayurveda,HG,,,
Ayurveda,HG-1,timiraḥ,Cataract disorder (TM2),SK65
Ayurveda,HG-1.1,,,
Ayurveda,HG-1.2,,,
Ayurveda,HG-1.3,,,
Ayurveda,HG-1.4,,,
Ayurveda,HG-1.5,,,
Ayurveda,HG-1.6,,,
Ayurveda,HG-1.7,,,
Ayurveda,HG-1.8,,,
Ayurveda,HG-1.9,,,
Ayurveda,HG-1.10,,,
Ayurveda,HG-1.11,,,
Ayurveda,HG-1.12,,,
Ayurveda,HG-1.13,,,
Ayurveda,HG-1.14,,,
Ayurveda,HG-1.15,,,
Ayurveda,SK65,kācaḥ,Cataract disorder (TM2),SK65
Ayurveda,HG-2.1,,,
Ayurveda,HG-2.2,,,
Ayurveda,HG-2.3,,,
Ayurveda,HG-2.4,ślaiṣmika-kācaḥ,Cataract disorder (TM2),SK65
Ayurveda,HG-2.5,sānnipātika-kācaḥ,Cataract disorder (TM2),SK65
Ayurveda,HG-2.6,,,
Ayurveda,HG-3,liṅganāśaḥ,Other specified eye disorders (TM2),SK7Y
Ayurveda,HG-3.1,,,
Ayurveda,HG-3.2,,,
Ayurveda,HG-3.3,,,
Ayurveda,HG-3.4,,,
Ayurveda,HG-3.5,,,
Ayurveda,HG-3.6,,,
Ayurveda,HG-3.7,,,
Ayurveda,HG-3.8,,,
Ayurveda,HG-3.9,,,
Ayurveda,HG-3.9.1,,,
Ayurveda,HG-3.9.2,,,
Ayurveda,HG-3.9.3,,,
Ayurveda,HG-3.9.4,,,
Ayurveda,HG-3.9.5,,,
Ayurveda,HG-3.9.6,,,
Ayurveda,SK63,pittavidagdhadṛṣṭi,Day blindness disorder (TM2),SK63
Ayurveda,HG-5,,,
Ayurveda,SK64 (HG-6),rātryāndhyam kaphavidagdhadṛṣṭi,,
Ayurveda,HG-7,uṣṇavidagdhadṛṣṭiḥ,Other specified eye disorders (TM2),SK7Y
Ayurveda,HG-8,dhūmadarśī,Other specified eye disorders (TM2),SK7Y
Ayurveda,HG-9,hrasvajāḍyam,Other specified eye disorders (TM2),SK7Y
Ayurveda,HG-10,nakulāndhyam,Other specified eye disorders (TM2),SK7Y
Ayurveda,HG-11,gambhīrā-dṛṣṭiḥ,Other specified eye disorders (TM2),SK7Y
Ayurveda,HG-12,vidagdhāmladṛṣṭiḥ,Other specified eye disorders (TM2),SK7Y
Ayurveda,HH,,,
Ayurveda,HH-1,,,
Ayurveda,HH-2,,,
Ayurveda,I,,,
Ayurveda,SK95,pratiśyāyaḥ,Rhinitis disorder (TM2),SK95
Ayurveda,I-1.1,pratiśyāya-pūrvarūpam,,
Ayurveda,I-1.2,duṣṭapratiśyāyaḥ,,
Ayurveda,I-1.3,vātajapratiśyāyaḥ,,
Ayurveda,I-1.4,pittaja-pratiśyāyaḥ,,
Ayurveda,I-1.5,kaphaja-pratiśyāyaḥ,,
Ayurveda,I-1.6,sānnipātaja-pratiśyāyaḥ,,
Ayurveda,I-1.7,raktaja-pratiśyāyaḥ,,
Ayurveda,I-1.8,pakva-pratiśyāyaḥ,,
Ayurveda,I-1.9,kṣayaja-pratiśyāyaḥ,,
Ayurveda,I-1.10,asādhya-pratiśyāyaḥ,,
Ayurveda,I-1.11,pratiśyāya-upadravaḥ,,
Ayurveda,SL20,kṣavathuḥ,Excessive sneezing disorder (TM2),SL20
Ayurveda,I-2.1,,,
Ayurveda,SK93,nāsāśoṣaḥ,Atrophic rhinitis disorder (TM2),SK93
Ayurveda,SK97,nāsānāhaḥ,Nasal obstruction disorder (TM2),SK97
Ayurveda,SK96,ghrāṇasrāvaḥ,Coryza and catarrh disorder (TM2),SK96
Ayurveda,I-6,apīnasaḥ,Rhinitis disorder (TM2),SK95
Ayurveda,I-7,ghrāṇapākaḥ,Rhinitis disorder (TM2),SK95
Ayurveda,I-8,nāsāśvayathuḥ,Other specified nose disorders (TM2),SK9Y
Ayurveda,I-8.1,,,
Ayurveda,I-8.2,,,
Ayurveda,I-8.3,,,
